codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.3.2.1.00.1.1.01.99.16.00.000;02;0201;0,00;9,66;1203;"Rend. Aplic. PAV. URB. SICONV CONVENIO 847175/17 RV1203";A;08;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.00.00.00.000;02;0201;137.998,92;121.902,94;0000;"Remuneracao de Depositos de Recursos Nao Vinculados - Principal";S;07;000;137.998,92;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.00.00.000;02;0201;137.998,92;0,00;0001;"Remuneracao de Outros Depositos  Bancarios de Recursos Nao Vinculados - Principal";A;08;000;137.998,92;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.01.00.000;02;0201;0,00;41.641,00;0001;"Rendimentos Poder Executivo - Banco do Brasil";A;08;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.02.00.000;02;0201;0,00;40.319,38;0001;"Rendimentos Poder Executivo - Banrisul";A;08;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.05.00.000;02;0201;0,00;9.586,39;0001;"Rendimentos Poder Legislativo - Banrisul";A;08;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.08.00.000;02;0201;0,00;30.356,17;0001;"Rendimentos Poder Executivo - Sicredi";A;08;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.0.00.00.00.00.000;02;0201;2.079.631,17;3.213.799,05;0000;"Remuneracao dos Recursos do Regime Proprio de Previdencia Social - RPPS";S;06;000;2.079.631,17;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.00.00.00.00.000;12;1201;2.079.631,17;0,00;0050;"Remuneracao dos Recursos do Regime Proprio de Previdencia Social - RPPS - Principal";A;06;000;2.079.631,17;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.01.00.00.00.000;12;1201;0,00;910.754,10;0050;"FPSM BB PREVID RF IMA-B TIT PUBL FI";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.02.00.00.00.000;12;1201;0,00;779.174,96;0050;"FPSM BB RF IMAB 5+";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.03.00.00.00.000;12;1201;0,00;318.238,36;0050;"FPSM CEF NOVO BRASIL RF LP";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.04.00.00.00.000;12;1201;0,00;269.430,69;0050;"FPSM CEF FI BRASIL IRF-M 1 TIT PUB RF";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;0,00;408.291,52;0050;"FPSM CEF CAIXA BRASIL 2024 III TP RF";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.07.00.00.00.000;12;1201;0,00;349.561,00;0050;"FPSM BB PREV RF IRF-M 1 TP";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.08.00.00.00.000;12;1201;0,00;9,21;0050;"FPSM CEF BRASIL IRF-M 1+";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.09.00.00.00.000;12;1201;0,00;52.305,50;0050;"FPSM CAIXA FI BRASIL IDKA IPCA 2A TP RF LP";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;0,00;32.365,95;0050;"FPSM SICREDI  FI INSTITUCIONAL RF IRF-M LP";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;0,00;29.374,71;0050;"FPSM SICREDI FIC INSTITUCIONAL RF IMA-B";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.2.1.00.4.1.12.00.00.00.000;12;1201;0,00;64.293,05;0050;"FPSM BB PREV RF ALOCACAO ATIVA";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.6.0.00.0.0.00.00.00.00.000;02;0201;29.152,85;0,00;0000;"Cessao de Direitos";S;03;000;29.152,85;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.6.0.01.0.0.00.00.00.00.000;02;0201;29.152,85;0,00;0000;"Cessao do Direito de Operacionalizacao de Pagamentos";S;05;000;29.152,85;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.6.0.01.1.0.00.00.00.00.000;02;0201;29.152,85;0,00;0000;"Cessao do Direito de Operacionalizacao de Pagamentos";S;06;000;29.152,85;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.3.6.0.01.1.1.00.00.00.00.000;02;0201;29.152,85;0,00;0001;"Cessao do Direito de Operacionalizacao de Pagamentos - Principal";A;06;000;29.152,85;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.0.0.00.0.0.00.00.00.00.000;02;0201;20.642,31;32.245,00;0000;"Receita de Servicos";S;02;000;20.642,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.1.0.00.0.0.00.00.00.00.000;02;0201;20.642,31;32.045,00;0000;"Servicos Administrativos e Comerciais Gerais";S;03;000;20.642,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.1.0.01.0.0.00.00.00.00.000;02;0201;20.642,31;32.045,00;0000;"Servicos Administrativos e Comerciais Gerais";S;05;000;20.642,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.1.0.01.1.0.00.00.00.00.000;02;0201;20.642,31;32.045,00;0000;"Servicos Administrativos e Comerciais Gerais";S;06;000;20.642,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.1.0.01.1.1.00.00.00.00.000;02;0201;20.642,31;32.045,00;0000;"Servicos Administrativos e Comerciais Gerais - Principal";S;06;000;20.642,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.1.0.01.1.1.01.00.00.00.000;02;0201;20.642,31;32.045,00;0001;"Servicos de Maquinas - Principal";A;07;000;20.642,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;200,00;0000;"Servicos e Atividades Referentes a Navegacao e ao Transporte";S;03;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.2.0.02.0.0.00.00.00.00.000;02;0201;0,00;200,00;0000;"Servicos de Transporte";S;05;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.2.0.02.1.0.00.00.00.00.000;02;0201;0,00;200,00;0000;"Servicos de Transporte";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.2.0.02.1.1.00.00.00.00.000;02;0201;0,00;200,00;0000;"Servicos de Transporte - Principal";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.6.2.0.02.1.1.01.00.00.00.000;02;0201;0,00;200,00;0001;"Transporte Coletivo - Principal";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.0.0.00.0.0.00.00.00.00.000;02;0201;23.226.178,63;24.162.398,82;0000;"Transferencias Correntes";S;02;000;24.231.718,07;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.0.00.0.0.00.00.00.00.000;02;0201;10.935.577,24;10.889.474,10;0000;"Transferencias da Uniao e de suas Entidades";S;03;000;11.096.153,60;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.00.0.0.00.00.00.00.000;02;0201;10.935.577,24;10.889.474,10;0000;"Transferencias da Uniao - Especificas de Estados, DF e Municipios";S;04;000;11.096.153,60;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.0.0.00.00.00.00.000;02;0201;9.608.167,47;8.826.635,82;0000;"Participacao na Receita da Uniao";S;05;000;9.608.167,47;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.2.0.00.00.00.00.000;02;0201;8.845.664,00;8.037.132,55;0000;"Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal";S;06;000;8.845.664,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.00.00.00.00.000;02;0201;8.845.664,00;8.037.132,55;0000;"Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal - Principal";S;06;000;8.845.664,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.01.00.00.00.000;02;0201;5.307.398,40;4.822.279,49;0001;"Cota-Parte do FPM - Cota Mensal - Principal  - PROPRIO";A;07;000;5.307.398,40;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.02.00.00.00.000;02;0201;442.283,20;401.856,65;0020;"Cota-Parte do FPM - Cota Mensal - Principal  - MDE";A;07;000;442.283,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.03.00.00.00.000;02;0201;1.326.849,60;1.205.569,89;0040;"Cota-Parte do FPM - Cota Mensal - Principal  - ASPS";A;07;000;1.326.849,60;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.04.00.00.00.000;02;0201;1.769.132,80;1.607.426,52;0031;"Cota-Parte do FPM - Cota Mensal - Principal  - FUNDEB";A;07;000;1.769.132,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.3.0.00.00.00.00.000;02;0201;351.095,00;354.693,52;0000;"Cota-Parte do Fundo de Participacao do Municipios – 1% Cota entregue no mes de dezembro";S;06;000;351.095,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.00.00.00.00.000;02;0201;351.095,00;354.693,52;0000;"Cota-Parte do Fundo de Participacao do Municipios – 1% Cota entregue no mes de dezembro - Principal";S;06;000;351.095,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.01.00.00.00.000;02;0201;210.657,00;212.816,11;0001;"Cota-Parte do FPM – 1% Cota entregue no mes de dezembro - Principal  - PROPRIO";A;07;000;210.657,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.02.00.00.00.000;02;0201;87.773,75;88.673,38;0020;"Cota-Parte do FPM – 1% Cota entregue no mes de dezembro - Principal  -  MDE";A;07;000;87.773,75;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.03.00.00.00.000;02;0201;52.664,25;53.204,03;0040;"Cota-Parte do FPM – 1% Cota entregue no mes de dezembro - Principal  - ASPS";A;07;000;52.664,25;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.4.0.00.00.00.00.000;02;0201;347.497,00;341.589,25;0000;"Cota-Parte do Fundo de Participacao dos Municipios - 1% Cota entregue no mes de julho";S;06;000;347.497,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.00.00.00.00.000;02;0201;347.497,00;341.589,25;0000;"Cota-Parte do Fundo de Participacao dos Municipios - 1% Cota entregue no mes de julho - Principal";S;06;000;347.497,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.01.00.00.00.000;02;0201;208.498,20;204.953,55;0001;"Cota-Parte do FPM - 1% Cota entregue no mes de julho - Principal  - PROPRIO";A;07;000;208.498,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.02.00.00.00.000;02;0201;86.874,25;85.397,31;0020;"Cota-Parte do FPM - 1% Cota entregue no mes de julho - Principal  -  MDE";A;07;000;86.874,25;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.03.00.00.00.000;02;0201;52.124,55;51.238,39;0040;"Cota-Parte do FPM - 1% Cota entregue no mes de julho - Principal  - ASPS";A;07;000;52.124,55;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.5.0.00.00.00.00.000;02;0201;63.911,47;93.220,50;0000;"Cota-Parte do Imposto Sobre a Propriedade Territorial Rural";S;06;000;63.911,47;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.00.00.00.00.000;02;0201;63.911,47;93.220,50;0000;"Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal";S;06;000;63.911,47;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.01.00.00.00.000;02;0201;38.346,89;55.932,30;0001;"Cota-Parte do ITR - Principal  - PROPRIO";A;07;000;38.346,89;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.02.00.00.00.000;02;0201;3.195,57;4.661,01;0020;"Cota-Parte do ITR - Principal  - MDE";A;07;000;3.195,57;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.03.00.00.00.000;02;0201;9.586,72;13.983,08;0040;"Cota-Parte do ITR - Principal  - ASPS";A;07;000;9.586,72;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.04.00.00.00.000;02;0201;12.782,29;18.644,11;0031;"Cota-Parte do ITR - Principal  - FUNDEB";A;07;000;12.782,29;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.02.0.0.00.00.00.00.000;02;0201;147.269,80;123.966,09;0000;"Transferencia da Compensacao Financeira pela Exploracao de Recursos Naturais";S;05;000;147.269,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.02.2.0.00.00.00.00.000;02;0201;0,00;130,75;0000;"Cota-parte da Compensacao Financeira de Recursos Minerais - CFEM";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.02.2.1.00.00.00.00.000;02;0201;0,00;130,75;0001;"Cota-parte da Compensacao Financeira de Recursos Minerais - CFEM - Principal";A;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.02.6.0.00.00.00.00.000;02;0201;147.269,80;123.835,34;0000;"Cota-Parte do Fundo Especial do Petroleo – FEP";S;06;000;147.269,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.02.6.1.00.00.00.00.000;02;0201;147.269,80;123.835,34;0001;"Cota-Parte do Fundo Especial do Petroleo – FEP - Principal";A;06;000;147.269,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.0.0.00.00.00.00.000;02;0201;689.463,53;910.745,79;0000;"Transferencia de Recursos do Sistema Unico de Saude – SUS – Repasses Fundo a Fundo Bloco Custeio das Acoes e Servicos Publicos de Saude";S;05;000;794.923,98;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.1.0.00.00.00.00.000;02;0201;602.862,96;782.247,73;0000;"Transferencia de Recursos do SUS – Atencao Basica";S;06;000;687.569,45;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.1.1.00.00.00.00.000;02;0201;602.862,96;782.247,73;4500;"Transferencia de Recursos do SUS – Atencao Basica - Principal";A;06;000;687.569,45;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.2.0.00.00.00.00.000;02;0201;0,00;9.053,96;0000;"Transferencia de Recursos do SUS – Atencao de Media e Alta Complexidade Ambulatorial e Hospitalar";S;06;000;9.053,96;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.2.1.00.00.00.00.000;02;0201;0,00;9.053,96;4501;"Transferencia de Recursos do SUS – Atencao de Media e Alta Complexidade Ambulatorial e Hospitalar - Principal";A;06;000;9.053,96;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.3.0.00.00.00.00.000;02;0201;52.086,01;81.767,41;0000;"Transferencia de Recursos do SUS – Vigilancia em Saude";S;06;000;63.786,01;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.3.1.00.00.00.00.000;02;0201;52.086,01;81.767,41;4502;"Transferencia de Recursos do SUS – Vigilancia em Saude - Principal";A;06;000;63.786,01;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.4.0.00.00.00.00.000;02;0201;34.514,56;37.676,69;0000;"Transferencia de Recursos do SUS – Assistencia Farmaceutica";S;06;000;34.514,56;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.03.4.1.00.00.00.00.000;02;0201;34.514,56;37.676,69;4503;"Transferencia de Recursos do SUS – Assistencia Farmaceutica - Principal";A;06;000;34.514,56;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.0.0.00.00.00.00.000;02;0201;333.371,70;342.013,36;0000;"Transferencias de Recursos do Fundo Nacional do Desenvolvimento da Educacao – FNDE";S;05;000;338.487,61;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.1.0.00.00.00.00.000;02;0201;230.766,90;226.944,65;0000;"Transferencias do Salario-Educacao";S;06;000;230.766,90;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.1.1.00.00.00.00.000;02;0201;230.766,90;226.944,65;1014;"Transferencias do Salario-Educacao - Principal";A;06;000;230.766,90;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.2.0.00.00.00.00.000;02;0201;0,00;420,00;0000;"Transferencias Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE";S;06;000;420,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.2.1.00.00.00.00.000;02;0201;0,00;420,00;1036;"Transferencias Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Principal";A;06;000;420,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.0.00.00.00.00.000;02;0201;60.984,00;71.438,00;0000;"Transferencias Diretas do FNDE referentes ao Programa Nacional de Alimentacao Escolar – PNAE";S;06;000;64.090,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.00.00.00.00.000;02;0201;60.984,00;71.438,00;0000;"Transferencias Diretas do FNDE referentes ao Programa Nacional de Alimentacao Escolar – PNAE - Principal";S;06;000;64.090,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.01.00.00.00.000;02;0201;24.984,00;25.344,00;1001;"PNAE Fundamental";A;07;000;25.344,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.02.00.00.00.000;02;0201;22.560,00;20.116,00;1031;"PNAE Creche";A;07;000;22.560,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.03.00.00.00.000;02;0201;13.440,00;11.872,00;1033;"PNAE Pre-Escola";A;07;000;13.440,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.04.00.00.00.000;02;0201;0,00;1.792,00;1059;"PNAE EJA";A;07;000;1.792,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.05.00.00.00.000;02;0201;0,00;954,00;1071;"PNAE AEE";A;07;000;954,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
