codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.3.2.1.00.1.1.01.03.05.00.000;02;0201;1.752,00;6.399,98;4500;"RENDIMENTOS ATENCAO BASICA FEDERAL RV4500";A;08;000;1.752,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.07.00.000;02;0201;154,00;546,52;4503;"RENDIMENTOS ASSISTENCIA FARMACEUTICA FF RV4503";A;08;000;154,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.09.00.000;02;0201;0,00;650,03;4011;"RENDIMENTOS PIES FE RV4011";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.10.00.000;02;0201;144,00;1.882,95;4050;"RENDIMENTOS FARMACIA BASICA FE RV4050";A;08;000;144,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.11.00.000;02;0201;0,00;1.357,25;4090;"RENDIMENTOS PSF FE RV4090";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.16.00.000;02;0201;0,00;3.652,81;4503;"RENDIMENTOS ORGANIZACAO FARMACIA CUSTEIO RV4503";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.29.00.000;02;0201;0,00;425,35;4505;"REND. SEG. ALIMENT. NUTRIC. SAUDE IMPLEMENTACAO RV4505";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.32.00.000;02;0201;0,00;552,82;4011;"REND. COVID-19 SAUDE MENTAL PORT.SES.506/2020 RV4011";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.34.00.000;02;0201;0,00;515,24;4505;"REND ESTRUT./ADEQ. ASSIST. ODONT. APS RV4505 PORT GM/MS 3.473/2020";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.35.00.000;02;0201;0,00;1.965,81;4505;"REND. ESTRUT. ATENCAO BASICA EMENDA 28620016 PORT. MS/GM 961/2020 RV4505";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.36.00.000;02;0201;0,00;3.368,56;4011;"REND. COVID-19 PADU SRAG PORT.SES.256/2021 RV4011";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.37.00.000;02;0201;0,00;765,17;4500;"REND. COVID-19 ATECAO BASICA PORT MS/GM 731/2021 RV4500";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.38.00.000;02;0201;0,00;1.051,98;4500;"REND. COVID-19 ATECAO BASICA PORT MS/GM 894/2021 RV4500";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.39.00.000;02;0201;0,00;1.964,68;4297;"REND. CUSTEIO EMENDA PORT 319 E 399/2021 RV4297";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.40.00.000;02;0201;0,00;623,24;4011;"RENDIMENTOS PIAPS - SOCIODEMOGRAFICO";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.41.00.000;02;0201;0,00;608,46;4090;"RENDIMENTOS PIAPS - INCENTIVO APS";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.43.00.000;02;0201;0,00;186,14;4160;"RENDIMENTOS PIAPS - PRIMEIRA INFANCIA MELHOR PIM";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.45.00.000;02;0201;0,00;4.020,52;4011;"REND. PIAPS QUALIFICACAO APS RBC RV4011";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.46.00.000;02;0201;0,00;355,89;4090;"REND. COMBATE RACISMO RV4090";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.47.00.000;02;0201;0,00;6.444,10;4500;"REND. EMENDA CUSTEIO ""PLENO"" AB PORT MS/GM 2.684/2021 RV4500";A;08;000;0,00;3110;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.48.00.000;02;0201;0,00;2.970,82;4050;"REND. PROGRAMA FARMACIA CUIDAR+ PORT SES/RS 649/2021 RV4050";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.50.00.000;02;0201;0,00;1.696,34;4500;"REND. EMENDA 32980006 INCREMENTO TEMPORARIO CUSTEIO ATENCAO PRIMARIA";A;08;000;0,00;3110;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.51.00.000;02;0201;0,00;4.141,77;4505;"REND. EMENDA RELATOR 81000293 VEICULO RV 4505 PORT1687";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.52.00.000;02;0201;0,00;1.025,73;4293;"REND EQUIP. ODONTO. PSF/UBS REDE BEM CUIDAR PORT SES/RS 395/2022 RV4293";A;08;000;450,99;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.53.00.000;02;0201;0,00;2.995,30;4500;"REND. EMENDA 81000312 INCREMENTO TEMPORARIO CUSTEIO ATENCAO PRIMARIA";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.03.54.00.000;02;0201;0,00;913,31;4505;"REND. ESTRUT. REDE APS PORT.2090 EMENDA RELATOR";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.06.00.00.000;02;0201;2,00;78,22;1018;"REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE - PRINCIPAL";A;08;000;78,22;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.00.00.000;02;0201;1.086,00;2.255,53;0000;"REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTENCIA SOCIAL - FNAS - PRINCIPAL";S;08;000;1.278,10;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.01.00.000;02;0201;414,00;537,39;1064;"RENDIMENTOS PSB PBFI FMAS RV1064";A;08;000;414,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.02.00.000;02;0201;672,00;72,93;1021;"RENDIMENTOS PSB SCFV FMAS RV1021";A;08;000;672,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.03.00.000;02;0201;0,00;345,62;1038;"RENDIMENTOS GBF IGD-BF RV1038";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.04.00.000;02;0201;0,00;67,15;1067;"RENDIMENTOS GSUAS IGD-SUAS FMAS RV1067";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.05.00.000;02;0201;0,00;177,21;1103;"RENDIMENTOS OASF/FEAS RV1103";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.08.00.000;02;0201;0,00;0,00;1019;"REND. COVID-19/SUAS PORT MC 751/2022 RV1019";A;08;000;192,10;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.08.00.000;02;0201;0,00;699,47;1019;"REND. COVID-19/SUAS PORT MC 751/2022 RV1019";A;08;000;0,00;3160;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.07.09.00.000;02;0201;0,00;355,76;1037;"REND IGD/AUXILIO BRASIL FF RV1037";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.00.00.000;02;0201;874,00;3.502,97;0000;"REMUNERACAO DE DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO - FNDE - PRINCIPAL";S;08;000;931,11;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.02.00.000;02;0201;0,00;36,39;1059;"RENDIMENTOS PNAE EJA RV1059";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.03.00.000;02;0201;506,00;2.760,93;1014;"RENDIMENTOS QSE RV1014";A;08;000;506,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.04.00.000;02;0201;85,00;335,40;1016;"RENDIMENTOS PNATE RV1016";A;08;000;85,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.05.00.000;02;0201;148,00;125,88;1001;"RENDIMENTOS PNAE FUNDAMENTAL RV1001";A;08;000;148,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.06.00.000;02;0201;74,00;88,70;1031;"RENDIMENTOS PNAE CRECHE RV1031";A;08;000;74,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.08.00.000;02;0201;61,00;98,56;1033;"RENDIMENTOS PNAE PRE-ESCOLA RV1033";A;08;000;61,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.08.09.00.000;02;0201;0,00;57,11;1003;"REND. EDUC. INF. NOVAS TURMAS RV1003";A;08;000;57,11;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.00.00.000;02;0201;2.100,00;50.526,96;0000;"REMUNERACAO DE OUTROS DEPOSITOS  BANCARIOS DE RECURSOS VINCULADOS - PRINCIPAL";S;08;000;6.130,85;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.01.00.000;02;0201;890,00;3.193,22;1005;"RENDIMENTOS FMDMA RV1005";A;08;000;890,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.02.00.000;02;0201;642,00;713,11;1017;"RENDIMENTOS PEATE RS RV1017";A;08;000;642,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.06.00.000;02;0201;338,00;679,71;1050;"RENDIMENTOS IR DOACAO FUNDICA RV1050";A;08;000;338,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.13.00.000;02;0201;230,00;641,88;1112;"REND. PIT FE - PROGRAMA DE INTEGRACAO TRIBUTARIA RV1112";A;08;000;230,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.17.00.000;02;0201;0,00;84,98;4300;"RENDIMENTOS NOTA FISCAL GAUCHA PROGRAMA SOLIDARIEDADE RV4300";A;08;000;28,06;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.18.00.000;02;0201;0,00;4.002,79;1008;"RENDIMENTOS - CESSAO ONEROSA - PRE-SAL - LEI N. 13885/2019";A;08;000;4.002,79;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.19.00.000;02;0201;0,00;656,51;1011;"RENDIMENTOS LEILAO EDUCACAO RV1011";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.24.00.000;02;0201;0,00;6.468,28;1210;"REND. APLIC. RECAPEAMENTO ASFALTICO SICONV903783/2020 RV1210";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.25.00.000;02;0201;0,00;8.084,70;1213;"REND. PAVIMENTACAO ECOVILLA CONV FPE 456/2022 FE";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.26.00.000;02;0201;0,00;8.456,88;1212;"REND. PAVIMENTA RS FE RV1212";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.27.00.000;02;0201;0,00;2.875,11;0001;"REND. CONTRAPARTIDA PAVIMENTA RS FE RV1212";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.28.00.000;02;0201;0,00;2.404,39;1208;"REND. APLIC. EQUIP. PATRULHA AGRICOLA PROP007855/2020SICONV";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.29.00.000;02;0201;0,00;693,92;0001;"REND. APLIC. CONTRA PARTIDA EQUIP. PATRULHA AGRICOLA PROP007855/2020SICONV";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.30.00.000;02;0201;0,00;1.823,59;1028;"REND. TRANSF. ESP. PAVIMENT CIDADE-BUDEL-ALEGRIA EMEND IND 36660001 RV1028";A;08;000;0,00;3110;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.31.00.000;02;0201;0,00;4.768,87;1030;"REND. TRANSF. ESP. PAVIM. AREA INDUSTRIAL EMENDA IND 41210001 RV1030";A;08;000;0,00;3110;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.32.00.000;02;0201;0,00;4.880,73;1041;"REND. SEDEC DEFESA CIVIL AUXILIO ESTIAGEM RV 1041";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.01.99.33.00.000;02;0201;0,00;98,29;1042;"REND. DOACAO SICREDI FUNDO SOCIAL RV1042";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.00.00.00.000;02;0201;95.210,00;554.185,79;0000;"REMUNERACAO DE DEPOSITOS DE RECURSOS NAO VINCULADOS - PRINCIPAL";S;07;000;95.210,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.00.00.000;02;0201;95.210,00;554.185,79;0000;"REMUNERACAO DE OUTROS DEPOSITOS  BANCARIOS DE RECURSOS NAO VINCULADOS - PRINCIPAL";S;08;000;95.210,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.01.00.000;02;0201;40.646,00;303.279,96;0001;"RENDIMENTOS PODER EXECUTIVO - BANCO DO BRASIL";A;08;000;40.646,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.02.00.000;02;0201;30.572,00;82.646,94;0001;"RENDIMENTOS PODER EXECUTIVO - BANRISUL";A;08;000;30.572,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.05.00.000;02;0201;7.759,00;11.337,91;0001;"RENDIMENTOS PODER LEGISLATIVO - BANRISUL";A;08;000;7.759,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.08.00.000;02;0201;16.233,00;154.577,21;0001;"RENDIMENTOS PODER EXECUTIVO - SICREDI";A;08;000;16.233,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.1.1.02.99.09.00.000;02;0201;0,00;2.343,77;0001;"REND CONTRAP PAVIMENTACAO ECOVILLA CONV FPE 456/2022 FE";A;08;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.0.00.00.00.00.000;02;0201;1.561.943,00;1.851.828,05;0000;"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS";S;06;000;1.561.943,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.00.00.00.00.000;12;1201;1.561.943,00;1.851.828,05;0000;"REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL";S;06;000;1.561.943,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
